ZIP,Y,X
80133,39.11725,-104.913143
80134,39.471996,-104.768182
80135,39.257643,-105.225649
80136,39.751552,-104.331296
80137,39.764027,-104.653104
80138,39.515707,-104.662026
80150,39.643214,-104.985443
80151,39.643942,-104.984296
80154,39.645062,-104.981892
80155,39.591335,-104.876947
80160,39.612973,-105.016519
80161,39.596945,-104.961633
80162,39.599349,-105.106619
80163,39.545881,-104.974412
80165,39.595884,-105.008265
80166,39.594031,-105.009802
80201,39.695496,-105.084115
80202,39.749412,-104.993661
80203,39.731434,-104.981595
80204,39.736603,-105.02123
80205,39.762697,-104.973357
80206,39.7285,-104.954037
80207,39.757333,-104.912703
80208,39.680475,-104.962996
80209,39.704419,-104.959341
80210,39.675422,-104.96163
80211,39.767956,-105.014457
80212,39.772488,-105.05111
80214,39.745789,-105.059616
80215,39.745057,-105.104454
80216,39.784552,-104.964547
80217,39.751137,-104.99699
80218,39.733269,-104.96973
80219,39.698319,-105.032695
80220,39.735435,-104.917507
80221,39.819259,-105.00622
80222,39.680076,-104.923754
80223,39.698343,-105.002952
80224,39.6877,-104.909814
80225,39.724284,-105.110169
80226,39.709532,-105.086363
80227,39.666314,-105.086584
80228,39.691442,-105.143237
80229,39.858313,-104.956802
80230,39.730904,-104.903794
80231,39.675732,-104.886871
80232,39.690079,-105.085043
80233,39.903291,-104.948178
80234,39.903133,-105.004743
80235,39.645945,-105.081888
80236,39.653545,-105.038442
80237,39.644373,-104.899832
80238,39.736803,-104.982989
80239,39.785062,-104.824573
80241,39.926099,-104.958641
80243,39.686348,-104.961946
80244,39.749741,-104.991002
80246,39.703,-104.929994
80247,39.675696,-104.885137
80248,39.748464,-104.999727
80249,39.776761,-104.756428
80250,39.679099,-104.944689
80251,39.66279,-104.853146
80252,39.79255,-104.89726
80255,39.740074,-104.995468
80256,39.750699,-104.989735
80257,39.751093,-104.999498
80259,39.740324,-104.987582
80260,39.866033,-105.004313
80261,39.691209,-104.984621
80262,39.731445,-104.938641
80263,39.832482,-105.007481
80264,39.741063,-104.984981
80265,39.75073,-104.995441
80266,39.750435,-104.999154
80270,39.743867,-104.98918
80271,39.744563,-104.990066
80273,39.727577,-104.988288
80274,39.742322,-104.989512
80275,39.670505,-104.92665
80279,39.730071,-104.908071
80280,39.731486,-104.907008
80281,39.74422,-104.98891
80285,39.738833,-104.982577
80290,39.75264,-104.991856
80291,39.743207,-104.985884
80292,39.749743,-104.995779
80293,39.745651,-104.990424
80294,39.753064,-104.990775
80295,39.753583,-104.998039
80299,39.74687,-104.99312
80301,40.045435,-105.213243
80302,40.035467,-105.306748
80303,39.991717,-105.2274
80304,40.038088,-105.282837
80305,40.015905,-105.270922
80306,40.040316,-105.308452
80307,39.985473,-105.235857
80308,39.959537,-105.509752
80309,40.009437,-105.269917
80310,40.009234,-105.269921
80314,40.087784,-105.199407
80321,40.015447,-105.209313
80322,40.01248,-105.209125
80323,40.012554,-105.207341
80328,40.011531,-105.211764
80329,40.01281,-105.205353
80401,39.712606,-105.229868
80402,39.756447,-105.216934
80403,39.855203,-105.269985
80419,39.742698,-105.216726
80420,39.296764,-106.066278
80421,39.458026,-105.484852
80422,39.821401,-105.500162
80423,39.906108,-106.632347
80424,39.472151,-106.040778
80425,39.36729,-105.268466
80426,39.88275,-106.965193
80427,39.797305,-105.514119
80428,40.738657,-106.91443
80429,39.318899,-106.239535
80430,40.482915,-106.424264
80432,39.218495,-105.745536
80433,39.515866,-105.311973
80434,40.858108,-106.310219
80435,39.618708,-106.041714
80436,39.790428,-105.642576
80437,39.635589,-105.340787
80438,39.766658,-105.71116
80439,39.608071,-105.332386
80440,39.207943,-106.00152
80442,39.951119,-105.814806
80443,39.574647,-106.076489
80444,39.708322,-105.694429
80446,40.089191,-105.927411
80447,40.212899,-105.855002
80448,39.48432,-105.74181
80449,38.861422,-105.804729
80451,40.074422,-106.104276
80452,39.736355,-105.522767
80453,39.666725,-105.253606
80454,39.631893,-105.251516
80455,40.09798,-105.404295
80456,39.296956,-105.747945
80457,39.65471,-105.295448
80459,40.074207,-106.407762
80461,39.249613,-106.297523
80463,39.876018,-106.758054
80465,39.612381,-105.226694
80466,39.96326,-105.492728
80467,40.263177,-106.887857
80468,39.940874,-106.154665
80469,40.217516,-106.9621
80470,39.462199,-105.367398
80471,39.940262,-105.463365
80473,40.464742,-106.185505
80474,39.879622,-105.485351
80475,39.434466,-105.587075
80476,39.694255,-105.73504
80477,40.477411,-106.84547
80478,40.002845,-105.883499
80479,40.050052,-106.834689
80480,40.647089,-106.301099
80481,40.095849,-105.475897
80482,39.938856,-105.795816
80483,40.148581,-106.924602
80487,40.488148,-106.868862
80488,40.476275,-106.850394
80497,39.640551,-106.062121
80498,39.626416,-106.074806
80501,40.166839,-105.134916
80502,40.027278,-105.29667
80503,40.153029,-105.1713
80504,40.160065,-104.966226
80510,40.217787,-105.524901
80511,40.338655,-105.563994
80512,40.636798,-105.327467
80513,40.29499,-105.123816
80514,40.084772,-104.929982
80515,40.441457,-105.369149
80516,40.055613,-105.026348
80517,40.365932,-105.515995
80520,40.10983,-104.93468
80521,40.584979,-105.114124
80522,40.594542,-105.127399
80523,40.57224,-105.086088
80524,40.63551,-105.049839
80525,40.534158,-105.043374
80526,40.54558,-105.112604
80527,40.533235,-105.071191
80528,40.583017,-105.08245
80530,40.101205,-104.935223
80532,40.457347,-105.443964
80533,40.199537,-105.188054
80534,40.330495,-104.889852
80535,40.658354,-105.160262
80536,40.743969,-105.405911
80537,40.388634,-105.105597
80538,40.427281,-105.093422
80539,40.396427,-105.07438
80540,40.217295,-105.30057
80541,40.55497,-105.389763
80542,40.239028,-104.998324
80543,40.335711,-104.855069
80544,40.102204,-105.174894
80545,40.804665,-105.593375
80546,40.525571,-104.850084
80547,40.530372,-104.98376
80549,40.746861,-105.02639
80550,40.480502,-104.904076
80551,40.483841,-104.908087
80553,40.565319,-105.045445
80601,39.964059,-104.817375
80602,39.960305,-104.910703
80603,39.99159,-104.696847
80610,40.619513,-104.701943
80611,40.636008,-104.34713
80612,40.85029,-104.86004
80614,39.933629,-104.958201
80615,40.524123,-104.687892
80620,40.379688,-104.698376
80621,40.099919,-104.805331
80622,40.504673,-104.623046
80623,40.284835,-104.776641
80624,40.475625,-104.52559
80631,40.418082,-104.708389
80632,40.422987,-104.698006
80633,40.42383,-104.69538
80634,40.408834,-104.760402
80638,40.42176,-104.744042
80639,40.401197,-104.701365
80640,39.871048,-104.883399
80642,40.077349,-104.641907
80643,40.096167,-104.505829
80644,40.341639,-104.529139
80645,40.336011,-104.686585
80646,40.483405,-104.699549
80648,40.753345,-104.741291
80649,40.371009,-104.099016
80650,40.640189,-104.758624
80651,40.223774,-104.822498
80652,40.115915,-104.314832
80653,40.36017,-104.01975
80654,40.157963,-104.074736
80701,40.256639,-103.806491
80705,40.269754,-103.827223
80720,40.054042,-103.205127
80721,40.680501,-102.168012
80722,40.529862,-103.266379
80723,40.250157,-103.619204
80726,40.909481,-102.812552
80727,40.026993,-102.521039
80728,40.618591,-102.853003
80729,40.855794,-104.11104
80731,40.640627,-102.627341
80732,40.974649,-104.303001
80733,40.333267,-103.510516
80734,40.583683,-102.302044
80735,39.686013,-102.243639
80736,40.808431,-103.046988
80737,40.88384,-102.185425
80740,39.750888,-103.385923
80741,40.498838,-103.382246
80742,40.643775,-103.873642
80743,40.208232,-102.961898
80744,40.934084,-102.381984
80745,40.842172,-103.291729
80746,40.60804,-102.549851
80747,40.950335,-103.070573
80749,40.915405,-102.533321
80750,40.385974,-103.615588
80751,40.636291,-103.210799
80754,40.597586,-103.648467
80755,39.927165,-102.357424
80757,39.733095,-103.505678
80758,40.032177,-102.212928
80759,40.133756,-102.693014
80801,39.709723,-103.281853
80802,38.920045,-102.226031
80804,39.285797,-103.297244
80805,39.313695,-102.437199
80807,39.304827,-102.246973
80808,38.976792,-104.316048
80809,38.911495,-104.985682
80810,38.850458,-102.381819
80812,39.686758,-102.877262
80813,38.776126,-105.186093
80814,38.942016,-105.180968
80815,39.321415,-103.060033
80816,38.891057,-105.264451
80817,38.698619,-104.696917
80818,39.275097,-103.500657
80819,38.932824,-105.016988
80820,38.77997,-105.510388
80821,39.130417,-103.466999
80822,39.745819,-102.62312
80823,38.697405,-103.42135
80824,39.667666,-102.417352
80825,38.802746,-102.772985
80826,39.263889,-103.692415
80827,38.989031,-105.461899
80828,39.261367,-103.688061
80829,38.855979,-104.906332
80830,39.09297,-103.918338
80831,38.972097,-104.530359
80832,39.088054,-104.081653
80833,38.923499,-104.031203
80834,39.284699,-102.885676
80835,39.182899,-104.08289
80836,39.311476,-102.580991
80840,38.999759,-104.695596
80841,39.01074,-104.866903
80860,38.739224,-105.125564
80861,39.35388,-102.735678
80862,38.914328,-103.045161
80863,38.992976,-105.071027
80864,38.751983,-104.20064
80866,38.994835,-105.060746
80901,38.834608,-104.82255
80903,38.831839,-104.818927
80904,38.855129,-104.865127
80905,38.836829,-104.837659
80906,38.791623,-104.825814
80907,38.881982,-104.814334
80908,39.052562,-104.693481
80909,38.852846,-104.761164
80910,38.816626,-104.777849
80911,38.757282,-104.721202
80912,39.047451,-104.696155
80913,38.609596,-104.809735
80914,38.786821,-104.714138
80915,38.856009,-104.716668
80916,38.803293,-104.707538
80917,38.88764,-104.738816
80918,38.915062,-104.773227
80919,38.928018,-104.848484
80920,38.958459,-104.757058
80921,39.047737,-104.816446
80922,38.898824,-104.700007
80925,38.739647,-104.635922
80926,38.663492,-104.909353
80928,38.588656,-104.442148
80929,38.814846,-104.619185
80930,38.830904,-104.51363
80931,38.75272,-104.731586
80932,38.848511,-104.780034
80933,38.934825,-105.004782
80934,38.844726,-104.860092
80935,38.833696,-104.818441
80936,38.906063,-104.753199
80937,38.798001,-104.836875
80940,38.812439,-104.758628
80941,38.866594,-104.755324
80942,38.834659,-104.822936
80943,38.837361,-104.823078
80944,38.832646,-104.822595
80945,38.838745,-104.797322
80946,38.847888,-104.824771
80947,38.832634,-104.819249
80949,38.929049,-104.855865
80950,38.837558,-104.795156
80960,38.810217,-104.816961
80962,38.954393,-104.733997
80970,38.848525,-104.7177
80977,38.772039,-104.665048
80995,38.964661,-104.792493
80997,38.877688,-104.819099
81001,38.285226,-104.577144
81002,38.253797,-104.607766
81003,38.282078,-104.625815
81004,38.226239,-104.660953
81005,38.233107,-104.710769
81006,38.244574,-104.524364
81007,38.320821,-104.749309
81008,38.327052,-104.62595
81009,38.279229,-104.489956
81010,38.275773,-104.607888
81011,38.276026,-104.610181
81012,38.272962,-104.609114
81019,37.943546,-104.846617
81020,37.400582,-104.64219
81021,38.390735,-103.369404
81022,38.179817,-104.390761
81023,38.073947,-104.953614
81024,37.217437,-104.698315
81025,38.284292,-104.217474
81027,37.132345,-103.773649
81029,37.092964,-102.569773
81030,38.108149,-103.506915
81033,38.190478,-103.859733
81034,38.19235,-103.856264
81036,38.481719,-102.780102
81038,37.910961,-103.098113
81039,38.123114,-104.018939
81040,37.786005,-105.182854
81041,37.913104,-102.348905
81043,38.088807,-102.169281
81044,38.045147,-102.932743
81045,38.437686,-103.124591
81046,37.169175,-104.502607
81047,37.982565,-102.140804
81049,37.306177,-103.387984
81050,37.989377,-103.535774
81052,38.081035,-102.614753
81054,38.047431,-103.208858
81055,37.460335,-105.052791
81057,38.134649,-102.869788
81058,38.10462,-103.872321
81059,37.498583,-104.151083
81062,38.212062,-103.937865
81063,38.237711,-103.784046
81064,37.237984,-103.164023
81067,38.044708,-103.717601
81069,37.927576,-104.902916
81071,38.446999,-102.218718
81073,37.397087,-102.621835
81076,38.251787,-103.665519
81077,38.015209,-103.627743
81081,37.012494,-103.883558
81082,37.173925,-104.512742
81084,37.693548,-102.354655
81087,37.389264,-102.435317
81089,37.61716,-104.817267
81090,37.351772,-102.26043
81091,37.170906,-104.959782
81092,38.158784,-102.71406
81101,37.472954,-105.866537
81102,37.47193,-105.861118
81120,37.065715,-106.14906
81121,37.0267,-107.483555
81122,37.285433,-107.594651
81123,37.431657,-105.523346
81124,37.281746,-106.101224
81125,37.779965,-106.09591
81126,37.171408,-105.390972
81127,37.211158,-107.304183
81128,37.038716,-106.843999
81129,37.174976,-105.940061
81130,37.843042,-106.926914
81131,37.992916,-105.700693
81132,37.685964,-106.380626
81133,37.413562,-105.393706
81134,37.004722,-105.537312
81135,37.578239,-106.147242
81136,37.740979,-105.903868
81137,37.105788,-107.597693
81138,37.003263,-105.624634
81140,37.266359,-105.986798
81141,37.173854,-105.934271
81143,38.079015,-105.89452
81144,37.566562,-106.148089
81146,37.648702,-105.700616
81147,37.256494,-107.086521
81148,37.173951,-105.983484
81149,38.08143,-106.131788
81151,37.265658,-105.84832
81152,37.201771,-105.424175
81153,37.152598,-105.291448
81154,37.672402,-106.630824
81155,38.248665,-106.081758
81157,37.268072,-107.088673
81201,38.546784,-106.035463
81210,38.757539,-106.685879
81211,38.849213,-106.155646
81212,38.448695,-105.23279
81215,38.447689,-105.222893
81220,38.320133,-107.454381
81221,38.361447,-105.148019
81222,38.387714,-105.769656
81223,38.366232,-105.64728
81224,38.860596,-106.956766
81225,38.900406,-106.965249
81226,38.390194,-105.122499
81227,38.532188,-105.998639
81228,39.045472,-106.262136
81230,38.565297,-106.949737
81231,38.548638,-106.918609
81232,38.535996,-105.991929
81233,38.426401,-105.833365
81235,38.023092,-107.316944
81236,38.700006,-106.141598
81237,38.579635,-106.579304
81239,38.505298,-106.636113
81240,38.431671,-105.009121
81241,38.609178,-106.515547
81242,38.514511,-106.074083
81243,38.268871,-107.190705
81244,38.367179,-105.165393
81246,38.538691,-105.304326
81247,38.490794,-107.07547
81248,38.539419,-106.395042
81251,39.078269,-106.402272
81252,38.114881,-105.429189
81253,38.178706,-105.106327
81290,38.388104,-105.118653
81301,37.289615,-107.844471
81302,37.313813,-107.877231
81303,37.275776,-107.876808
81320,37.692194,-108.757665
81321,37.355203,-108.604938
81323,37.45541,-108.516324
81324,37.765803,-108.904715
81325,38.016581,-108.681896
81326,37.215884,-108.087279
81327,37.498381,-108.671871
81328,37.369314,-108.348608
81329,37.113282,-108.124637
81330,37.297111,-108.420076
81331,37.551903,-108.804936
81332,37.68701,-108.030947
81334,37.191688,-108.741033
81335,37.497977,-108.773677
81401,38.470505,-107.886345
81402,38.484963,-107.838023
81410,38.792114,-107.97251
81411,38.334387,-108.885548
81413,38.912112,-107.922198
81414,38.788359,-107.986539
81415,38.710743,-107.615416
81416,38.740747,-108.05012
81418,38.852404,-107.967183
81419,38.817069,-107.748719
81420,38.776803,-107.781887
81422,38.230861,-108.586113
81423,38.125191,-108.27958
81424,38.265437,-108.553494
81425,38.602831,-107.999572
81426,37.862652,-107.874103
81427,38.058846,-107.70159
81428,38.866737,-107.596313
81429,38.365643,-108.96368
81430,38.040148,-108.064432
81431,38.189865,-108.42643
81432,38.158922,-107.749219
81433,37.811743,-107.664195
81434,38.96381,-107.296606
81435,37.979875,-107.941486
81501,39.080461,-108.541256
81502,39.074393,-108.631686
81503,39.039,-108.496612
81504,39.083097,-108.486204
81505,39.107861,-108.607362
81506,39.105108,-108.548046
81520,39.085313,-108.445806
81521,39.165497,-108.720895
81522,38.788558,-108.7465
81523,38.997277,-108.740054
81524,39.227527,-108.800442
81525,39.23637,-108.849029
81526,39.097318,-108.363606
81527,38.958952,-108.364465
81601,39.528426,-107.338503
81602,39.494181,-107.328253
81610,40.334596,-108.822045
81611,39.194434,-106.826452
81612,39.207734,-106.85082
81615,39.209019,-106.93613
81620,39.640216,-106.550988
81621,39.375819,-106.992926
81623,39.416703,-107.189562
81624,39.23694,-107.950351
81625,40.548784,-107.564262
81626,40.562311,-107.571271
81630,39.33121,-108.216061
81631,39.646581,-106.837237
81632,39.642795,-106.607621
81633,40.314931,-108.350141
81635,39.460598,-108.009596
81636,39.43865,-108.025498
81637,39.633376,-106.954148
81638,40.331158,-107.548854
81639,40.485154,-107.270273
81640,40.530669,-108.14321
81641,40.045459,-107.946922
81642,39.343479,-106.678875
81643,39.147763,-108.131264
81645,39.570257,-106.418899
81646,39.189509,-108.061834
81647,39.559479,-107.545886
81648,40.090824,-108.80079
81649,39.486718,-106.376152
81650,39.540153,-107.790633
81652,39.506975,-107.653558
81653,40.914059,-107.505659
81654,39.286141,-106.979196
81655,39.683061,-106.673851
81656,39.269418,-106.863474
81657,39.63354,-106.375506
81658,39.621866,-106.500236
82001,41.143114,-104.792918
82002,41.142242,-104.822841
82003,41.166322,-104.788243
82005,41.1393,-104.85944
82006,41.404407,-104.857277
82007,41.111908,-104.863666
82008,41.110745,-104.832693
82009,41.207382,-104.827712
82010,41.103913,-104.783119
82050,41.419483,-104.356295
82051,41.576636,-105.560369
82052,41.111872,-105.308655
82053,41.218272,-104.362776
82054,41.060046,-104.366017
82055,41.302928,-106.137752
82058,42.196069,-105.678821
82059,41.017795,-105.249499
82060,41.21085,-104.479294
82061,41.395577,-105.363112
82063,41.088157,-106.010623
82070,41.271687,-105.692902
82071,41.422527,-105.607196
82072,41.311963,-105.58799
82073,41.311168,-105.580954
82081,41.562155,-104.369259
82082,41.237199,-104.07986
82083,41.782089,-105.885219
82084,41.053617,-105.441046
82190,44.575214,-110.516859
82201,42.031976,-104.976675
82210,41.728605,-104.847774
82212,42.212319,-104.514555
82213,42.498239,-104.895783
82214,42.272833,-104.766893
82215,42.300599,-104.729912
82217,41.730644,-104.361015
82218,41.931563,-104.145205
82219,42.384406,-104.332696
82221,41.633566,-104.354319
82222,43.179868,-104.600423
82223,42.128921,-104.342713
82224,42.780159,-105.378042
82225,42.803734,-104.337239
82227,42.778823,-104.616179
82229,42.674994,-105.023349
82240,42.065743,-104.183152
82242,42.694487,-104.114695
82243,41.971969,-104.364572
82244,41.958631,-104.46234
82301,41.78887,-107.199009
82310,42.512682,-107.892119
82321,41.032392,-107.608311
82322,42.23841,-107.560162
82323,41.091246,-107.534368
82324,41.690182,-106.414493
82325,41.208676,-106.786845
82327,41.868116,-106.554356
82329,41.899425,-106.20324
82331,41.453158,-106.815651
82332,41.080988,-107.348315
82334,41.777516,-107.115829
82335,41.763315,-106.845197
82336,41.667176,-107.974849
82401,44.026278,-107.95507
82410,44.378527,-108.035395
82411,44.433274,-108.429369
82412,44.795553,-108.507741
82414,44.511852,-109.136009
82420,44.880677,-108.468859
82421,44.893147,-108.591631
82422,44.504822,-108.389275
82423,44.969383,-108.619848
82426,44.491759,-108.042418
82428,44.274515,-107.588416
82430,43.804158,-108.174567
82431,44.799584,-108.346495
82432,44.27333,-107.946537
82433,44.2148,-108.828859
82434,44.409748,-108.289207
82435,44.754272,-108.762027
82440,44.716065,-108.866082
82441,44.613962,-107.811554
82442,44.034301,-107.445849
82443,43.64514,-108.21354
82450,44.480556,-109.72447
82501,43.072718,-108.420731
82510,42.989002,-108.542725
82512,43.379445,-109.188086
82513,43.544616,-109.663371
82514,42.999395,-108.88077
82515,42.912358,-108.56597
82516,43.238224,-108.81585
82520,42.82627,-108.714012
82523,43.255946,-108.65079
82524,42.98609,-108.418042
82601,42.840004,-106.32161
82602,42.844076,-106.336675
82604,42.826825,-106.381639
82605,42.868032,-106.312773
82609,42.84645,-106.274603
82615,42.031,-106.545746
82620,42.526185,-106.774157
82630,43.1217,-107.371907
82633,42.784892,-105.404237
82635,43.410816,-106.254934
82636,42.858536,-106.200733
82637,42.831726,-105.843281
82638,43.114366,-107.349159
82639,43.748572,-106.551114
82640,43.603763,-106.191855
82642,43.300855,-107.638296
82643,43.409443,-106.276916
82644,42.866408,-106.410162
82646,43.141671,-106.359892
82648,43.113054,-107.014093
82649,43.215469,-108.206055
82701,43.834953,-104.292024
82710,44.823233,-104.206686
82711,44.695788,-104.438573
82712,44.55936,-104.135611
82713,44.524987,-104.747962
82714,44.642126,-104.845991
82715,44.123796,-104.1184
82716,44.252528,-105.505799
82717,44.257303,-105.385939
82718,44.266688,-105.525118
82720,44.694848,-104.748765
82721,44.33232,-104.85631
82723,43.986823,-104.417332
82725,44.899551,-105.67044
82727,44.2481,-105.25265
82729,44.400249,-104.372054
82730,44.076742,-104.695617
82731,44.68943,-105.328805
82732,43.737964,-105.442629
82801,44.786539,-106.96808
82831,44.705531,-106.101313
82832,44.645411,-106.798869
82833,44.666155,-107.005303
82834,44.343046,-106.711767
82835,44.672925,-106.421526
82836,44.878388,-107.258812
82837,44.748625,-106.215831
82838,44.969359,-107.316636
82839,44.903574,-107.143746
82840,44.34404,-106.620111
82842,44.578395,-106.899253
82844,44.704782,-107.303285
82845,44.806855,-106.773099
82901,41.59755,-109.234183
82902,41.589546,-109.202827
82922,43.160717,-110.344275
82923,42.730018,-109.684887
82925,43.112794,-109.988839
82929,41.542836,-109.857942
82930,41.249255,-110.959297
82931,41.288857,-110.966642
82932,42.10737,-109.449585
82933,41.299522,-110.39008
82934,41.595416,-109.965628
82935,41.512073,-109.465736
82936,41.02828,-110.137088
82937,41.317669,-110.299141
82938,41.21939,-109.796267
82939,41.217362,-110.368583
82941,42.866522,-109.870027
82942,41.680884,-108.784929
82943,41.668898,-109.193833
82944,41.088076,-110.560957
82945,41.765269,-108.966414
83001,43.472028,-110.76616
83002,43.472865,-110.763529
83011,43.605445,-110.329035
83012,43.602951,-110.740568
83013,43.940831,-110.310607
83014,43.476928,-110.856179
83025,43.552075,-110.823333
83101,41.796146,-110.53994
83110,42.720239,-110.943627
83111,42.791902,-110.962688
83112,42.959734,-110.943202
83113,42.598368,-110.086321
83114,42.294901,-111.093695
83115,42.89468,-110.178746
83116,41.778944,-110.537592
83118,43.052486,-111.00986
83119,42.680197,-111.001229
83120,43.044737,-111.029966
83121,41.812622,-110.536977
83122,42.800116,-110.939832
83123,42.257113,-110.205952
83124,41.769911,-110.321322
83126,42.609653,-110.908814
83127,42.97289,-110.971354
83128,43.121071,-111.022495
83201,42.882088,-112.423285
83202,42.926641,-112.477982
83203,42.990305,-112.424758
83204,42.838617,-112.426137
83205,42.843492,-112.466169
83206,42.86382,-112.453085
83209,42.87564,-112.47088
83210,42.950677,-112.839303
83211,42.776067,-112.886834
83212,42.550969,-112.520939
83213,43.636568,-113.293312
83214,42.554001,-112.229068
83215,43.444204,-112.811672
83217,42.742325,-111.887397
83218,43.313907,-112.164559
83220,42.39738,-111.379145
83221,43.203445,-112.361992
83223,42.187392,-111.401138
83226,44.502833,-114.224223
83227,44.298351,-114.40918
83228,42.23215,-112.012326
83229,45.111576,-114.436081
83230,42.735665,-111.512485
83232,42.125313,-112.013069
83233,42.229841,-111.280722
83234,42.45189,-112.157149
83235,44.851277,-114.092051
83236,43.28666,-112.129557
83237,42.027323,-111.796522
83238,42.319818,-111.061024
83239,42.471629,-111.396953
83241,42.526431,-111.759461
83243,42.26795,-112.616196
83244,43.797498,-113.09306
83245,42.795065,-112.23601
83246,42.609094,-112.026692
83250,42.643759,-112.195942
83251,43.910261,-113.627235
83252,42.159016,-112.28972
83253,44.577861,-113.809881
83254,42.31586,-111.295308
83255,43.86916,-113.078054
83256,43.224524,-112.44283
83261,42.229162,-111.407694
83262,43.14855,-112.629588
83263,42.189638,-111.79376
83271,42.521281,-112.846469
83272,42.077452,-111.314009
83274,43.379837,-112.12474
83276,42.702141,-111.569814
83277,43.062037,-112.663946
83278,44.330002,-114.863022
83281,42.325765,-111.997695
83283,42.387191,-111.717415
83285,42.951741,-111.173683
83286,42.033727,-112.014264
83287,42.019022,-111.423286
83301,42.562583,-114.461375
83302,42.208715,-114.593476
83303,42.560847,-114.464815
83311,42.391988,-113.548093
83312,42.307961,-113.320572
83313,43.414624,-114.19899
83314,42.895607,-114.926147
83316,42.604315,-114.762452
83318,42.528311,-113.790822
83320,43.348448,-113.907821
83321,42.522145,-114.871179
83322,43.322434,-114.99876
83323,42.518218,-113.627087
83324,42.912101,-114.269345
83325,42.60298,-114.22109
83327,43.487841,-114.769284
83328,42.577182,-114.604958
83330,42.937777,-114.71703
83332,42.822866,-114.883889
83333,43.520227,-114.306418
83334,42.515005,-114.303296
83335,42.589603,-114.08473
83336,42.562718,-113.763959
83337,43.301826,-115.050884
83338,42.709237,-114.464322
83340,43.664546,-114.368504
83341,42.542008,-114.362786
83342,42.305271,-113.370505
83343,42.785736,-113.63038
83344,42.493358,-114.161857
83346,42.232523,-113.870715
83347,42.617107,-113.751518
83348,43.301478,-114.09516
83349,43.054018,-114.149995
83350,42.624299,-113.674561
83352,42.939059,-114.405702
83353,43.727645,-114.26493
83354,43.726589,-114.262377
83355,42.760933,-114.702018
83401,43.509464,-111.975481
83402,43.496857,-112.113288
83403,43.479402,-111.982911
83404,43.47462,-112.012784
83405,43.489274,-112.11022
83406,43.45105,-111.965181
83414,43.73645,-111.221892
83415,43.491978,-112.033059
83420,44.084863,-111.437755
83421,43.999806,-111.568989
83422,43.734162,-111.221574
83423,44.179107,-112.228646
83424,43.888177,-111.176883
83425,43.906168,-112.144117
83427,43.457371,-111.868061
83428,43.410639,-111.291199
83429,44.459589,-111.345873
83431,43.695725,-112.011916
83433,44.286879,-111.527823
83434,43.722596,-111.991921
83435,43.872249,-112.543616
83436,43.860779,-111.515462
83438,43.96029,-111.763921
83440,43.831739,-111.783266
83441,43.762902,-111.609618
83442,43.672028,-111.904116
83443,43.595448,-111.660076
83444,43.733673,-112.12703
83445,43.974201,-111.678617
83446,44.352939,-112.002532
83447,44.028568,-111.29623
83448,43.874217,-111.734555
83449,43.435853,-111.293388
83450,43.810481,-112.444767
83451,43.905534,-111.657469
83452,43.7987,-111.181167
83454,43.588504,-111.962864
83455,43.606526,-111.128907
83460,43.818343,-111.782192
83462,45.269758,-113.845022
83463,45.518343,-113.983536
83464,44.601224,-113.355918
83465,44.84993,-113.617058
83466,45.379133,-113.867936
83467,45.172897,-113.898929
83468,44.960904,-113.641348
83469,45.107842,-114.43407
83501,46.388958,-116.986393
83520,46.57773,-116.251715
83522,46.023442,-116.268584
83523,46.243004,-116.47091
83524,46.353838,-116.634758
83525,45.804518,-115.421287
83526,46.127853,-116.420041
83530,45.929393,-116.118593
83531,45.926329,-116.125155
83533,46.11931,-116.280014
83535,46.573013,-116.748611
83536,46.225754,-116.027528
83537,46.643793,-116.541608
83539,46.135703,-115.968085
83540,46.404644,-116.807243
83541,46.530058,-116.400502
83542,45.535466,-116.317589
83543,46.219251,-116.248211
83544,46.481699,-116.216859
83545,46.471981,-116.419698
83546,46.493381,-115.810359
83547,45.283647,-116.35123
83548,46.320906,-116.541593
83549,45.367969,-116.395099
83552,46.120893,-115.974113
83553,46.380448,-115.947701
83554,45.750001,-116.206388
83555,46.242252,-116.607936
83601,43.837386,-115.282367
83602,44.172548,-116.028276
83604,42.681724,-115.929733
83605,43.658798,-116.716481
83606,43.717644,-116.742415
83607,43.662016,-116.685127
83610,44.581764,-116.658632
83611,44.762988,-115.691876
83612,44.695761,-116.461989
83615,44.710118,-116.095636
83616,43.711993,-116.374414
83617,43.889541,-116.526368
83619,43.995655,-116.909525
83622,44.081386,-115.474611
83623,42.950143,-115.297354
83624,42.9853,-116.088493
83626,43.669826,-116.818546
83627,42.977016,-115.564362
83628,43.604314,-116.911816
83629,43.928831,-116.292814
83630,43.594852,-116.781421
83631,43.869698,-115.774376
83632,44.530683,-116.347764
83633,42.859902,-115.243209
83634,43.477369,-116.392
83635,44.830848,-116.084974
83636,43.89831,-116.648901
83637,44.140322,-115.552484
83638,44.914318,-116.098389
83639,43.516707,-116.778404
83641,43.380775,-116.549761
83642,43.609109,-116.398114
83643,44.668855,-116.379583
83644,43.722252,-116.60359
83645,44.389678,-116.611081
83647,43.135272,-115.695364
83648,43.059898,-115.854735
83650,42.991403,-116.707478
83651,43.582086,-116.590913
83652,43.70733,-116.621299
83653,43.63473,-116.498083
83654,44.993512,-116.292076
83655,43.958901,-116.807565
83656,43.729743,-116.802904
